5s-5p,13539.07,12501.62,1.8
6s-7p,13831.98,13399.89,1.7
6s-5p,13879.41,12538.37,1.6
5d-6f,14600.63,14240.64,1.5
6g-4f,15560.09,15396.5,1.4
5d-5p,16819.33,14052.4,1.3
4d-4f,21254.73,15852.91,1.2
5s-6p,30650.01,29914.75,1.1
4d-6f,36069.4,31245.52,1
5s-7p,38872.9,38156.43,0.9
5s-4p,40802.34,34915.95,0.8
4s-4p,46979.72,39278.86,0.7
4d-4p,48016.76,40559.81,0.6
6s-4p,65275.3,62276.12,0.5
